Gamma_e,delta_a,delta_f,OmegaA,OmegaB,MuB,peak_index,peak_position
10.0,0.5,3.99075443842201,2.65225310421408,2.66731152983328,0.0,1,1.7699251698502463
10.0,1.0,4.01235349410991,2.65535596702311,2.68539243867242,0.0,0,-1.7828696866681475
10.0,1.0,4.01235349410991,2.65535596702311,2.68539243867242,0.0,1,1.7822148385943801
10.0,1.5,4.04830836197939,2.66552564952955,2.71042660396429,0.0,0,-1.803596264408636
10.0,1.5,4.04830836197939,2.66552564952955,2.71042660396429,0.0,1,1.8028017281899518
10.0,2.0,4.09860381621554,2.68272422512036,2.74232734175307,0.0,0,-1.8323841519669404
10.0,2.0,4.09860381621554,2.68272422512036,2.74232734175307,0.0,1,1.8316447055437621
10.0,2.5,4.16321671919789,2.70694467577181,2.78097457157819,0.0,0,-1.869113408663493
10.0,2.5,4.16321671919789,2.70694467577181,2.78097457157819,0.0,1,1.8686574540871048
10.0,3.0,4.24184626386932,2.7380099768432,2.82623395768494,0.0,0,-1.9134764056509768
10.0,3.0,4.24184626386932,2.7380099768432,2.82623395768494,0.0,1,1.9135284244608457
10.0,3.5,4.33470643896382,2.77591608648417,2.87802576368068,0.0,0,-1.9655367224441167
10.0,3.5,4.33470643896382,2.77591608648417,2.87802576368068,0.0,1,1.96631434919498
10.0,4.0,4.44153603015547,2.82051898028948,2.9361540426642,0.0,0,-2.0250234733189014
10.0,4.0,4.44153603015547,2.82051898028948,2.9361540426642,0.0,1,2.0267061827727404
10.0,4.5,4.56230507234756,2.87162719384561,3.00053618355388,0.0,0,-2.0918477919536778
10.0,4.5,4.56230507234756,2.87162719384561,3.00053618355388,0.0,1,2.0945708362027267
10.0,5.0,4.69678934863106,2.92906926109773,3.07085773798562,0.0,0,-2.16582128331011
10.0,5.0,4.69678934863106,2.92906926109773,3.07085773798562,0.0,1,2.169674265803373
10.0,5.5,4.84503770622057,2.99267810938456,3.1470216778703,0.0,0,-2.246918047238389
10.0,5.5,4.84503770622057,2.99267810938456,3.1470216778703,0.0,1,2.2519446923726623
10.0,6.0,5.00695346261662,3.06226413606972,3.22889473178318,0.0,0,-2.3350164513244094
10.0,6.0,5.00695346261662,3.06226413606972,3.22889473178318,0.0,1,2.341214590720213
10.0,6.5,5.18228469250209,3.13758455798569,3.31614943243704,0.0,0,-2.4299373103741786
10.0,6.5,5.18228469250209,3.13758455798569,3.31614943243704,0.0,1,2.437264691534705
10.0,7.0,5.37101457800042,3.21837375459736,3.40861920696351,0.0,0,-2.531650464933616
10.0,7.0,5.37101457800042,3.21837375459736,3.40861920696351,0.0,1,2.5400361641320957
10.0,7.5,5.57307700144144,3.30439352112873,3.50610585480524,0.0,0,-2.640087364010243
10.0,7.5,5.57307700144144,3.30439352112873,3.50610585480524,0.0,1,2.6494398831257895
10.0,8.0,5.78840586313434,3.39539963759433,3.60830610428329,0.0,0,-2.755201297781643
10.0,8.0,5.78840586313434,3.39539963759433,3.60830610428329,0.0,1,2.7654044719466038
10.0,8.5,6.01680164887694,3.49106982982296,3.71498517473398,0.0,0,-2.8768497320968014
10.0,8.5,6.01680164887694,3.49106982982296,3.71498517473398,0.0,1,2.887780423379435
10.0,9.0,6.25826658230628,3.5911470452266,3.82587812525455,0.0,0,-3.0050227013093402
10.0,9.0,6.25826658230628,3.5911470452266,3.82587812525455,0.0,1,3.01654567676576
10.0,9.5,6.51253366273189,3.69523289561267,3.9406233633639,0.0,0,-3.1395665135772246
10.0,9.5,6.51253366273189,3.69523289561267,3.9406233633639,0.0,1,3.151545690433846
10.0,10.0,6.779641116289,3.80300325763485,4.05898189236246,0.0,0,-3.2804877140301314
10.0,10.0,6.779641116289,3.80300325763485,4.05898189236246,0.0,1,3.292791584033563
10.0,10.5,7.05942075354601,3.91408091402392,4.1805242717745,0.0,0,-3.4276922166516393
10.0,10.5,7.05942075354601,3.91408091402392,4.1805242717745,0.0,1,3.4401858910467014
10.0,11.0,7.3517790724931,4.0281767931564,4.30496056457904,0.0,0,-3.581097767294659
10.0,11.0,7.3517790724931,4.0281767931564,4.30496056457904,0.0,1,3.593653021714245
10.0,11.5,7.65643558644472,4.14470743723659,4.43174722154929,0.0,0,-3.740565266008924
10.0,11.5,7.65643558644472,4.14470743723659,4.43174722154929,0.0,1,3.7530573073163596
10.0,12.0,7.97347169476357,4.26332505730433,4.56062629902058,0.0,0,-3.9061092609978276
10.0,12.0,7.97347169476357,4.26332505730433,4.56062629902058,0.0,1,3.918423998361391
10.0,12.5,8.30278974825611,4.3836408410622,4.6911479119999,0.0,0,-4.077657423741023
10.0,12.5,8.30278974825611,4.3836408410622,4.6911479119999,0.0,1,4.0896844737714275
10.0,13.0,8.64429895158187,4.50516312048445,4.82281229127215,0.0,0,-4.255144414023438
10.0,13.0,8.64429895158187,4.50516312048445,4.82281229127215,0.0,1,4.266782710705475
10.0,13.5,8.99777308438967,4.62733877128851,4.95513871857045,0.0,0,-4.438425788780212
10.0,13.5,8.99777308438967,4.62733877128851,4.95513871857045,0.0,1,4.449583992507519
10.0,14.0,9.36341633608251,4.74970084403783,5.08761350937063,0.0,0,-4.627590660043312
10.0,14.0,9.36341633608251,4.74970084403783,5.08761350937063,0.0,1,4.638184132960723
10.0,14.5,9.74109289150572,4.87167107607016,5.21968450451026,0.0,0,-4.822535838644516
10.0,14.5,9.74109289150572,4.87167107607016,5.21968450451026,0.0,1,4.832491318691568
10.0,15.0,10.1309488847547,4.99267336683746,5.35077496412878,0.0,0,-5.023310002545064
10.0,15.0,10.1309488847547,4.99267336683746,5.35077496412878,0.0,1,5.032564038581151
10.0,15.5,10.5332299882377,5.112053026787,5.48023961425675,0.0,0,-5.230012966951651
10.0,15.5,10.5332299882377,5.112053026787,5.48023961425675,0.0,1,5.238512386184896
10.0,16.0,10.9479534570767,5.22918148910587,5.60744937573018,0.0,0,-5.442611373080992
10.0,16.0,10.9479534570767,5.22918148910587,5.60744937573018,0.0,1,5.4503166663631655
10.0,16.5,11.3757256105896,5.34324433951576,5.7315414147031,0.0,0,-5.6613962235929405
10.0,16.5,11.3757256105896,5.34324433951576,5.7315414147031,0.0,1,5.668276912870864
10.0,17.0,11.81677494157,5.45344018452603,5.85168138868121,0.0,0,-5.886444225230326
10.0,17.0,11.81677494157,5.45344018452603,5.85168138868121,0.0,1,5.892484756319639
10.0,17.5,12.2718509793313,5.55876063613046,5.96684519606575,0.0,0,-6.118109864404264
10.0,17.5,12.2718509793313,5.55876063613046,5.96684519606575,0.0,1,6.123308194649531
10.0,18.0,12.7416577412471,5.65810597584151,6.07587111013741,0.0,0,-6.356719146041554
10.0,18.0,12.7416577412471,5.65810597584151,6.07587111013741,0.0,1,6.3610899389983375
10.0,18.5,13.2273425866557,5.75021528344522,6.17745148912187,0.0,0,-6.602826147594104
10.0,18.5,13.2273425866557,5.75021528344522,6.17745148912187,0.0,1,6.606397246447765
10.0,19.0,13.7299491025254,5.83352705699118,6.26991025170096,0.0,0,-6.856935534155142
10.0,19.0,13.7299491025254,5.83352705699118,6.26991025170096,0.0,1,6.859756280745736
10.0,19.5,14.251174067809,5.90629688500456,6.35134737268579,0.0,0,-7.119889392074843
10.0,19.5,14.251174067809,5.90629688500456,6.35134737268579,0.0,1,7.122024928169838
10.0,20.0,14.7924603312811,5.96651719483784,6.41955621521006,0.0,0,-7.392408622627709
10.0,20.0,14.7924603312811,5.96651719483784,6.41955621521006,0.0,1,7.393942811052343
10.0,20.5,15.3555229683717,6.0119953044105,6.47215517242828,0.0,0,-7.6753672166185085
10.0,20.5,15.3555229683717,6.0119953044105,6.47215517242828,0.0,1,7.676399771255868
10.0,21.0,15.9413599184438,6.04070181194272,6.50683447075716,0.0,0,-7.969299344665566
10.0,21.0,15.9413599184438,6.04070181194272,6.50683447075716,0.0,1,7.969940602771786
10.0,21.5,16.5496059850773,6.051326105461,6.52196488529761,0.0,0,-8.274080703541674
10.0,21.5,16.5496059850773,6.051326105461,6.52196488529761,0.0,1,8.27444274193222
10.0,22.0,17.1777193992098,6.04422608330562,6.51781539091871,0.0,0,-8.588520298567664
10.0,22.0,17.1777193992098,6.04422608330562,6.51781539091871,0.0,1,8.588704348097025
10.0,22.5,17.8198700057129,6.02199320209278,6.49704586533944,0.0,0,-8.909791715266115
10.0,22.5,17.8198700057129,6.02199320209278,6.49704586533944,0.0,1,8.909874895755495
10.0,23.0,18.468759361783,5.9892130905912,6.46454048670792,0.0,0,-9.234324696205238
10.0,23.0,18.468759361783,5.9892130905912,6.46454048670792,0.0,1,9.234359062719447
10.0,23.5,19.11714714197,5.95105296405971,6.42582228195193,0.0,0,-9.558554012625658
10.0,23.5,19.11714714197,5.95105296405971,6.42582228195193,0.0,1,9.558567039965043
10.0,24.0,19.7601171488994,5.9114862518326,6.3852397099027,0.0,0,-9.880052002987618
10.0,24.0,19.7601171488994,5.9114862518326,6.3852397099027,0.0,1,9.880056634464712
10.0,24.5,20.3951052248343,5.87304873642137,6.3456116153833,0.0,0,-10.197550495594497
10.0,24.5,20.3951052248343,5.87304873642137,6.3456116153833,0.0,1,10.197552063047588
17.7828,0.0,6.0278021897371,3.69959807816695,3.69957850833747,0.0,0,-2.8527415033402317
17.7828,0.0,6.0278021897371,3.69959807816695,3.69957850833747,0.0,1,2.8527406139990847
17.7828,0.5,6.03160282427311,3.69820999689946,3.70463654810207,0.0,0,-2.8545992148249337
17.7828,0.5,6.03160282427311,3.69820999689946,3.70463654810207,0.0,1,2.8548914749861973
17.7828,1.0,6.0429992512795,3.70048092853004,3.71337859910148,0.0,0,-2.8604585167325824
17.7828,1.0,6.0429992512795,3.70048092853004,3.71337859910148,0.0,1,2.8610462840311315
17.7828,1.5,6.0621033895668,3.70645631882067,3.72576315302522,0.0,0,-2.870397260865607
17.7828,1.5,6.0621033895668,3.70645631882067,3.72576315302522,0.0,1,2.8712801501027894
17.7828,2.0,6.08882158600607,3.71617903771372,3.74187547684459,0.0,0,-2.884314045006404
17.7828,2.0,6.08882158600607,3.71617903771372,3.74187547684459,0.0,1,2.8854944644118246
17.7828,2.5,6.12321466812879,3.72953502566538,3.76162306217666,0.0,0,-2.902285466551733
17.7828,2.5,6.12321466812879,3.72953502566538,3.76162306217666,0.0,1,2.903767790168236
17.7828,3.0,6.16517290629292,3.74653532797423,3.78499249531806,0.0,0,-2.9242211737370476
17.7828,3.0,6.16517290629292,3.74653532797423,3.78499249531806,0.0,1,2.926010415448235
17.7828,3.5,6.21486663673727,3.76732545347782,3.81203707818689,0.0,0,-2.9501973834997997
17.7828,3.5,6.21486663673727,3.76732545347782,3.81203707818689,0.0,1,2.9522905264737815
17.7828,4.0,6.27219395750627,3.79172796935139,3.84265075070318,0.0,0,-2.9801766178075093
17.7828,4.0,6.27219395750627,3.79172796935139,3.84265075070318,0.0,1,2.9825790409743997
17.7828,4.5,6.33717341863626,3.81973688741511,3.87686444255878,0.0,0,-3.014153181926638
17.7828,4.5,6.33717341863626,3.81973688741511,3.87686444255878,0.0,1,3.0168670784005287
17.7828,5.0,6.40980446900278,3.8514080730471,3.91465012250078,0.0,0,-3.052104522481054
17.7828,5.0,6.40980446900278,3.8514080730471,3.91465012250078,0.0,1,3.055130589899972
17.7828,5.5,6.49021593322457,3.88673449359931,3.9560161015346,0.0,0,-3.094103051681006
17.7828,5.5,6.49021593322457,3.88673449359931,3.9560161015346,0.0,1,3.0974407924206844
17.7828,6.0,6.5783493615283,3.92565755703535,4.00098132990715,0.0,0,-3.140094297860544
17.7828,6.0,6.5783493615283,3.92565755703535,4.00098132990715,0.0,1,3.1437456829901813
17.7828,6.5,6.67416941904933,3.96818413247449,4.04942460978788,0.0,0,-3.1900575435443184
17.7828,6.5,6.67416941904933,3.96818413247449,4.04942460978788,0.0,1,3.1940169993140413
17.7828,7.0,6.77779469113056,4.0143040036294,4.10137846373243,0.0,0,-3.2440493604056098
17.7828,7.0,6.77779469113056,4.0143040036294,4.10137846373243,0.0,1,3.24831187531313
17.7828,7.5,6.88924656524023,4.06395993299841,4.15688114307646,0.0,0,-3.302064590235146
17.7828,7.5,6.88924656524023,4.06395993299841,4.15688114307646,0.0,1,3.3066281751193167
17.7828,8.0,7.00845278218354,4.11712545421462,4.21575543917244,0.0,0,-3.364070423317695
17.7828,8.0,7.00845278218354,4.11712545421462,4.21575543917244,0.0,1,3.368923738649594
17.7828,8.5,7.13555341024333,4.17383915701433,4.2781232574087,0.0,0,-3.4301110640855326
17.7828,8.5,7.13555341024333,4.17383915701433,4.2781232574087,0.0,1,3.4352459981632704
17.7828,9.0,7.27060419176035,4.2340469396374,4.34394163454991,0.0,0,-3.5002184921224857
17.7828,9.0,7.27060419176035,4.2340469396374,4.34394163454991,0.0,1,3.5056249585526778
17.7828,9.5,7.41359169769575,4.2977159548011,4.41319038034878,0.0,0,-3.5743698099671755
17.7828,9.5,7.41359169769575,4.2977159548011,4.41319038034878,0.0,1,3.58003749025606
17.7828,10.0,7.56456050744103,4.36478660157906,4.48577347922277,0.0,0,-3.6525966680261788
17.7828,10.0,7.56456050744103,4.36478660157906,4.48577347922277,0.0,1,3.6585112441000205
17.7828,10.5,7.72355832939216,4.43528870724038,4.5617094788077,0.0,0,-3.7349014964022134
17.7828,10.5,7.72355832939216,4.43528870724038,4.5617094788077,0.0,1,3.7410455745433735
17.7828,11.0,7.89062559587386,4.50906467821055,4.64092692907121,0.0,0,-3.821319371893922
17.7828,11.0,7.89062559587386,4.50906467821055,4.64092692907121,0.0,1,3.827680303039618
17.7828,11.5,8.06582197595606,4.5862285683836,4.72345274603049,0.0,0,-3.911846111581801
17.7828,11.5,8.06582197595606,4.5862285683836,4.72345274603049,0.0,1,3.918407626349137
17.7828,12.0,8.24916602702695,4.66661932133854,4.80920831791977,0.0,0,-4.006507752092274
17.7828,12.0,8.24916602702695,4.66661932133854,4.80920831791977,0.0,1,4.013250844384001
17.7828,12.5,8.44077171932221,4.75021069634896,4.89816030243577,0.0,0,-4.105356943119408
17.7828,12.5,8.44077171932221,4.75021069634896,4.89816030243577,0.0,1,4.11226656474531
17.7828,13.0,8.64061641898594,4.83695991401859,4.99022896722452,0.0,0,-4.208374002258767
17.7828,13.0,8.64061641898594,4.83695991401859,4.99022896722452,0.0,1,4.215428714062823
17.7828,13.5,8.84883042411981,4.92684783442256,5.08540331384599,0.0,0,-4.315620957514128
17.7828,13.5,8.84883042411981,4.92684783442256,5.08540331384599,0.0,1,4.322801613289355
17.7828,14.0,9.06531858632636,5.01972466248345,5.18358274034166,0.0,0,-4.4270442296563495
17.7828,14.0,9.06531858632636,5.01972466248345,5.18358274034166,0.0,1,4.434332516889506
17.7828,14.5,9.290179158213,5.11552265049725,5.28468404975053,0.0,0,-4.542697858639064
17.7828,14.5,9.290179158213,5.11552265049725,5.28468404975053,0.0,1,4.550074037656093
17.7828,15.0,9.52350504684212,5.21418193388091,5.38868144659919,0.0,0,-4.66262435449021
17.7828,15.0,9.52350504684212,5.21418193388091,5.38868144659919,0.0,1,4.670068372216715
17.7828,15.5,9.76529579720608,5.31564510041475,5.49546311476543,0.0,0,-4.786814052233489
17.7828,15.5,9.76529579720608,5.31564510041475,5.49546311476543,0.0,1,4.794307298258707
17.7828,16.0,10.0155109224539,5.41976537450613,5.6049393322063,0.0,0,-4.915246150650373
17.7828,16.0,10.0155109224539,5.41976537450613,5.6049393322063,0.0,1,4.922767238519688
17.7828,16.5,10.2742360747507,5.52647266831624,5.71699379356224,0.0,0,-5.0479612737711435
17.7828,16.5,10.2742360747507,5.52647266831624,5.71699379356224,0.0,1,5.0554908977615245
17.7828,17.0,10.5415156422035,5.63558792147146,5.83154248569912,0.0,0,-5.184985796268696
17.7828,17.0,10.5415156422035,5.63558792147146,5.83154248569912,0.0,1,5.192504213493188
17.7828,17.5,10.8171956976769,5.74701063547731,5.94839967021056,0.0,0,-5.326227176382217
17.7828,17.5,10.8171956976769,5.74701063547731,5.94839967021056,0.0,1,5.333715234699262
17.7828,18.0,11.101532166618,5.86065078443866,6.06752627063995,0.0,0,-5.471820247488704
17.7828,18.0,11.101532166618,5.86065078443866,6.06752627063995,0.0,1,5.479257692890672
17.7828,18.5,11.3942677230267,5.97627214697367,6.18868107739705,0.0,0,-5.62162672508442
17.7828,18.5,11.3942677230267,5.97627214697367,6.18868107739705,0.0,1,5.628994277793627
17.7828,19.0,11.695618532261,6.09384382681189,6.3117953126693,0.0,0,-5.775751646134761
17.7828,19.0,11.695618532261,6.09384382681189,6.3117953126693,0.0,1,5.783028753522145
17.7828,19.5,12.0053404757138,6.21304228102802,6.43663696193241,0.0,0,-5.934067559074712
17.7828,19.5,12.0053404757138,6.21304228102802,6.43663696193241,0.0,1,5.9412360756218465
17.7828,20.0,12.3236554098523,6.33377947917884,6.5630423844538,0.0,0,-6.0966860871858595
17.7828,20.0,12.3236554098523,6.33377947917884,6.5630423844538,0.0,1,6.103726419003964
17.7828,20.5,12.6503933222685,6.45586850272518,6.69086973680996,0.0,0,-6.263506684753602
17.7828,20.5,12.6503933222685,6.45586850272518,6.69086973680996,0.0,1,6.270403895844545
17.7828,21.0,12.9855789121059,6.5791103616408,6.81988997102926,0.0,0,-6.434539413741443
17.7828,21.0,12.9855789121059,6.5791103616408,6.81988997102926,0.0,1,6.441272112477527
17.7828,21.5,13.3292196980459,6.70324282532211,6.94988255599067,0.0,0,-6.609784823439374
17.7828,21.5,13.3292196980459,6.70324282532211,6.94988255599067,0.0,1,6.616336777765406
17.7828,22.0,13.6812608142748,6.8281232160516,7.08065506840108,0.0,0,-6.789201506470716
17.7828,22.0,13.6812608142748,6.8281232160516,7.08065506840108,0.0,1,6.795555375835753
17.7828,22.5,14.0417919554713,6.95342232378813,7.21194704683904,0.0,0,-6.97283518112237
17.7828,22.5,14.0417919554713,6.95342232378813,7.21194704683904,0.0,1,6.978975260296881
17.7828,23.0,14.4107877710287,7.07903127010582,7.34353906385617,0.0,0,-7.160657625716193
17.7828,23.0,14.4107877710287,7.07903127010582,7.34353906385617,0.0,1,7.166566958928661
17.7828,23.5,14.7883417320094,7.20458605988834,7.4751693381405,0.0,0,-7.352712541312819
17.7828,23.5,14.7883417320094,7.20458605988834,7.4751693381405,0.0,1,7.3583768543153365
17.7828,24.0,15.1742668007818,7.32984969068275,7.60655564663663,0.0,0,-7.548888071352309
17.7828,24.0,15.1742668007818,7.32984969068275,7.60655564663663,0.0,1,7.55429508595164
17.7828,24.5,15.5689346665551,7.45450467637408,7.73740373431225,0.0,0,-7.749374853812696
17.7828,24.5,15.5689346665551,7.45450467637408,7.73740373431225,0.0,1,7.7545089655109365
31.6228,0.0,9.1402457871205,5.2303561986967,5.23035868504639,0.0,0,-4.447559712839477
31.6228,0.0,9.1402457871205,5.2303561986967,5.23035868504639,0.0,1,4.447559712839476
31.6228,0.5,9.1421220899782,5.22995262475292,5.23257744327292,0.0,0,-4.44845233785336
31.6228,0.5,9.1421220899782,5.22995262475292,5.23257744327292,0.0,1,4.4485742847398715
31.6228,1.0,9.14809053911521,5.23142400236111,5.23671432495061,0.0,0,-4.451441738721626
31.6228,1.0,9.14809053911521,5.23142400236111,5.23671432495061,0.0,1,4.451689764063463
31.6228,1.5,9.158040200227,5.2347911329582,5.24271941493667,0.0,0,-4.456464508207454
31.6228,1.5,9.158040200227,5.2347911329582,5.24271941493667,0.0,1,4.456836019036542
31.6228,2.0,9.17198366462089,5.24005987454281,5.25057936434014,0.0,0,-4.463529449411247
31.6228,2.0,9.17198366462089,5.24005987454281,5.25057936434014,0.0,1,4.464022192235145
31.6228,2.5,9.18985933863359,5.24717419721452,5.26033367845341,0.0,0,-4.47259731124819
31.6228,2.5,9.18985933863359,5.24717419721452,5.26033367845341,0.0,1,4.473212944559468
31.6228,3.0,9.21171537084257,5.25614573966854,5.27195228416386,0.0,0,-4.483700592937353
31.6228,3.0,9.21171537084257,5.25614573966854,5.27195228416386,0.0,1,4.484440653214088
31.6228,3.5,9.2375429759163,5.26699007268816,5.28539286138057,0.0,0,-4.496837409662993
31.6228,3.5,9.2375429759163,5.26699007268816,5.28539286138057,0.0,1,4.497696198161579
31.6228,4.0,9.26740199113166,5.27973345397029,5.30073754944674,0.0,0,-4.51202972737003
31.6228,4.0,9.26740199113166,5.27973345397029,5.30073754944674,0.0,1,4.513008367243548
31.6228,4.5,9.30119304914519,5.29433001320714,5.31795140289098,0.0,0,-4.529223849846246
31.6228,4.5,9.30119304914519,5.29433001320714,5.31795140289098,0.0,1,4.530322521715986
31.6228,5.0,9.33914741764989,5.31082102924182,5.33703041248967,0.0,0,-4.548558744589598
31.6228,5.0,9.33914741764989,5.31082102924182,5.33703041248967,0.0,1,4.549775221250583
31.6228,5.5,9.38100380133469,5.32920780526123,5.35798938990551,0.0,0,-4.569868321438891
31.6228,5.5,9.38100380133469,5.32920780526123,5.35798938990551,0.0,1,4.571201168135558
31.6228,6.0,9.42692653135298,5.34942677227467,5.38078857597519,0.0,0,-4.593264421793597
31.6228,6.0,9.42692653135298,5.34942677227467,5.38078857597519,0.0,1,4.594713072856483
31.6228,6.5,9.47686670753604,5.37158063325975,5.40549792200681,0.0,0,-4.618695588924114
31.6228,6.5,9.47686670753604,5.37158063325975,5.40549792200681,0.0,1,4.620257111183955
31.6228,7.0,9.53086914007864,5.39559891820632,5.43205091811187,0.0,0,-4.6462033653716865
31.6228,7.0,9.53086914007864,5.39559891820632,5.43205091811187,0.0,1,4.647877407541131
31.6228,7.5,9.58897168488381,5.42151803619195,5.46053657814083,0.0,0,-4.675793471604474
31.6228,7.5,9.58897168488381,5.42151803619195,5.46053657814083,0.0,1,4.67757948607578
31.6228,8.0,9.65107577767046,5.44927265704186,5.49082205689032,0.0,0,-4.707426945518628
31.6228,8.0,9.65107577767046,5.44927265704186,5.49082205689032,0.0,1,4.709322006691977
31.6228,8.5,9.71737060969368,5.47897816415319,5.52304681031405,0.0,0,-4.741188646547314
31.6228,8.5,9.71737060969368,5.47897816415319,5.52304681031405,0.0,1,4.743190866339807
31.6228,9.0,9.78772457080773,5.51052486862561,5.55712317843317,0.0,0,-4.777016832408213
31.6228,9.0,9.78772457080773,5.51052486862561,5.55712317843317,0.0,1,4.77912520449994
31.6228,9.5,9.86227296042011,5.54407236283732,5.59311141349065,0.0,0,-4.814969910050905
31.6228,9.5,9.86227296042011,5.54407236283732,5.59311141349065,0.0,1,4.81717889790157
31.6228,10.0,9.94095552579558,5.57946236852867,5.63097472549073,0.0,0,-4.8550271077426155
31.6228,10.0,9.94095552579558,5.57946236852867,5.63097472549073,0.0,1,4.857335645604063
31.6228,10.5,10.0238208637051,5.61670305431898,5.67068221064575,0.0,0,-4.897218456952619
31.6228,10.5,10.0238208637051,5.61670305431898,5.67068221064575,0.0,1,4.899626134698604
31.6228,11.0,10.1109509471815,5.65591706847758,5.71233411060678,0.0,0,-4.941567644464677
31.6228,11.0,10.1109509471815,5.65591706847758,5.71233411060678,0.0,1,4.944070494527246
31.6228,11.5,10.2022546967723,5.69701424653252,5.75587577810467,0.0,0,-4.98803114802103
31.6228,11.5,10.2022546967723,5.69701424653252,5.75587577810467,0.0,1,4.990627533656292
31.6228,12.0,10.2978701399542,5.7400549644418,5.80132718518693,0.0,0,-5.036682199821541
31.6228,12.0,10.2978701399542,5.7400549644418,5.80132718518693,0.0,1,5.039368564564975
31.6228,12.5,10.3976839383954,5.78497027067273,5.84866125544688,0.0,0,-5.087458278294819
31.6228,12.5,10.3976839383954,5.78497027067273,5.84866125544688,0.0,1,5.090232864094891
31.6228,13.0,10.5019210687658,5.83183450595732,5.89790738202798,0.0,0,-5.140482304378696
31.6228,13.0,10.5019210687658,5.83183450595732,5.89790738202798,0.0,1,5.143339730522394
31.6228,13.5,10.610437703461,5.8805702563807,5.94905236379227,0.0,0,-5.195672173902199
31.6228,13.5,10.610437703461,5.8805702563807,5.94905236379227,0.0,1,5.1986142188869495
31.6228,14.0,10.723389927901,5.93132979767932,6.0021645458203,0.0,0,-5.2530984760003046
31.6228,14.0,10.723389927901,5.93132979767932,6.0021645458203,0.0,1,5.256118919334826
31.6228,14.5,10.840771182051,5.98396169682615,6.05716829358737,0.0,0,-5.312774534107899
31.6228,14.5,10.840771182051,5.98396169682615,6.05716829358737,0.0,1,5.315871590365603
31.6228,15.0,10.9625515868797,6.03853279504753,6.11407292271532,0.0,0,-5.37467291357041
31.6228,15.0,10.9625515868797,6.03853279504753,6.11407292271532,0.0,1,5.3778424199598165
31.6228,15.5,11.0887671293423,6.0950472351586,6.17295986778738,0.0,0,-5.438802344320099
31.6228,15.5,11.0887671293423,6.0950472351586,6.17295986778738,0.0,1,5.442043400153181
31.6228,16.0,11.2196753601503,6.15348603476937,6.23374520110696,0.0,0,-5.505322854651685
31.6228,16.0,11.2196753601503,6.15348603476937,6.23374520110696,0.0,1,5.508630044436265
31.6228,16.5,11.3550263863228,6.21388985852783,6.2964685009353,0.0,0,-5.574075311362121
31.6228,16.5,11.3550263863228,6.21388985852783,6.2964685009353,0.0,1,5.577447746843572
31.6228,17.0,11.4951085901686,6.27625796451192,6.36119192938097,0.0,0,-5.645220542656644
31.6228,17.0,11.4951085901686,6.27625796451192,6.36119192938097,0.0,1,5.648654907342814
31.6228,17.5,11.6398006384079,6.34056963597316,6.42785158319904,0.0,0,-5.718691071102366
31.6228,17.5,11.6398006384079,6.34056963597316,6.42785158319904,0.0,1,5.722184366509302
31.6228,18.0,11.7891942291806,6.40688695862508,6.4964324577899,0.0,0,-5.794534779341933
31.6228,18.0,11.7891942291806,6.40688695862508,6.4964324577899,0.0,1,5.798080121027258
31.6228,18.5,11.9433634492871,6.47511869640945,6.56699439275106,0.0,0,-5.872790964663043
31.6228,18.5,11.9433634492871,6.47511869640945,6.56699439275106,0.0,1,5.87638886491848
31.6228,19.0,12.1022293696995,6.54530752007451,6.63950867895476,0.0,0,-5.953410150346891
31.6228,19.0,12.1022293696995,6.54530752007451,6.63950867895476,0.0,1,5.95705687304535
31.6228,19.5,12.2660154674617,6.61747301530359,6.71400367507375,0.0,0,-6.036514434958316
31.6228,19.5,12.2660154674617,6.61747301530359,6.71400367507375,0.0,1,6.040206835802218
31.6228,20.0,12.4347478502506,6.69164596974037,6.79048740198348,0.0,0,-6.12211225251992
31.6228,20.0,12.4347478502506,6.69164596974037,6.79048740198348,0.0,1,6.125846348315842
31.6228,20.5,12.6083709969787,6.76771967950093,6.86892837356325,0.0,0,-6.210177051092494
31.6228,20.5,12.6083709969787,6.76771967950093,6.86892837356325,0.0,1,6.213951598875323
31.6228,21.0,12.7869261979153,6.84579671827716,6.94931495149977,0.0,0,-6.300723820446575
31.6228,21.0,12.7869261979153,6.84579671827716,6.94931495149977,0.0,1,6.304533390517459
31.6228,21.5,12.9705969202847,6.92583556822979,7.03171635979643,0.0,0,-6.393849889903215
31.6228,21.5,12.9705969202847,6.92583556822979,7.03171635979643,0.0,1,6.3976929442985355
31.6228,22.0,13.1593208098444,7.00783564886832,7.11603491227606,0.0,0,-6.489524298430438
31.6228,22.0,13.1593208098444,7.00783564886832,7.11603491227606,0.0,1,6.493395743381686
31.6228,22.5,13.3532946228075,7.09187197335062,7.20239868799872,0.0,0,-6.5878396312192855
31.6228,22.5,13.3532946228075,7.09187197335062,7.20239868799872,0.0,1,6.591736412581078
31.6228,23.0,13.5524504688032,7.17778495981557,7.29071426706724,0.0,0,-6.68876966828411
31.6228,23.0,13.5524504688032,7.17778495981557,7.29071426706724,0.0,1,6.692690623325319
31.6228,23.5,13.7567141584927,7.26561415968281,7.3808908964334,0.0,0,-6.7922735950423645
31.6228,23.5,13.7567141584927,7.26561415968281,7.3808908964334,0.0,1,6.796213276952759
31.6228,24.0,13.9663933839204,7.3554123014838,7.47311559170194,0.0,0,-6.8985026805148415
