P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.659230329621695,0.145711299133658,1.52547024660351,10.7735617079531,9.81194049133858,0.1,1.5,1.48355701492983,0,25,1541.59394097328
0.648139847865633,0.145947594084812,1.54559116946925,10.8564308739161,9.90890275446004,0.1,2,1.98630850651297,5,25,5063.66851496697
0.642634795192249,0.145822119099208,1.50344501237635,10.959266227882,9.99142402994866,0.1,2.5,2.48977969373034,4,25,5364.87755870819
0.641108194207138,0.14562399760375,1.47393254071197,11.0073039485058,10.0215844786864,0.1,3,2.99220040449033,3,25,5432.1325609684
0.640783953049647,0.145501054017027,1.46936838655928,11.0208127345399,10.0297054242959,0.1,3.5,3.49358945289845,7,25,6910.19474959374
0.640641011336254,0.145431096140069,1.47082070025948,11.025907526673,10.0336857189991,0.1,4,3.99448895799027,17,25,12344.7358503342
0.640523178312387,0.145389646889166,1.47193090690647,11.0293230355141,10.036655372044,0.1,4.5,4.49514467022834,22,25,14736.5946969986
0.640426825001423,0.145362303541631,1.47237097524501,11.0320004333562,10.038948969183,0.1,5,4.9956578761334,7,25,9225.57624602318
0.640351544369349,0.145338848052043,1.47250686736801,11.0342421016144,10.0408571614586,0.1,5.5,5.4960688378769,20,25,19074.8852379322
0.64029292925263,0.145323931048915,1.47255794105932,11.0357967128455,10.0421468018135,0.1,6,5.99640872870524,16,25,15833.7424690723
0.640246731634255,0.14531164796053,1.472581150944,11.0371214193881,10.0432696918169,0.1,6.5,6.49669288332629,7,25,8866.30875015259
0.64020978132925,0.145301847069991,1.47259565975078,11.038144787442,10.0441229275407,0.1,7,6.99693448761848,11,25,14363.7568995953
0.640179808972635,0.145294319766033,1.47259499582989,11.0389474427279,10.0447915665724,0.1,7.5,7.49714361060425,13,25,14158.118881464
0.640155183005712,0.145287997934253,1.47259715743624,11.0396351741782,10.045376452668,0.1,8,7.99732596638543,20,25,17410.3509335518
0.640134714442035,0.145284294982788,1.47259781037342,11.0401815992941,10.0458304734709,0.1,8.5,8.4974860956025,5,25,7352.03699922562
0.640117523581997,0.145279539143709,1.47257970195079,11.0406779846083,10.0462459771899,0.1,9,8.997627378516,10,25,11397.7024345398
0.640102949705014,0.14527507113224,1.47257853457144,11.0410807506997,10.04658525407,0.1,9.5,9.497753621136,42,25,33954.7510626316
0.640090489496683,0.145271792223074,1.47258223097845,11.0414537647014,10.0469086256531,0.1,10,9.99786755239157,17,25,20617.8352870941
0.640079754482712,0.145270179450268,1.47257868453811,11.0417226399658,10.0471308390934,0.1,10.5,10.4979698412282,6,25,8666.10832929611
0.640070441142606,0.145267828236743,1.47257645092955,11.0419399935674,10.0473086036388,0.1,11,10.9980635795005,3,25,6260.87703180313
0.640062309649602,0.145266394224497,1.47257198051654,11.0421367860336,10.0474701581029,0.1,11.5,11.498147869538,27,25,27561.7948627472
0.640055168554038,0.145262883453092,1.47257093982277,11.0423882632793,10.047694458946,0.1,12,11.9982271464934,8,25,10785.9128818512
0.640048863651256,0.145262605199904,1.47256013884869,11.0424960576978,10.0477680923137,0.1,12.5,12.4982974566589,20,25,21280.4077937603
0.64004326942983,0.145260800634013,1.47255451310051,11.0426614934096,10.0479060072279,0.1,13,12.9983632368855,2,25,5864.36799240112
0.640038283117863,0.145259277358215,1.47255087769147,11.0428258442706,10.04804534529,0.1,13.5,13.4984246130036,29,25,25050.993547678
0.640033819831249,0.145258688767859,1.47254864104269,11.0429384395178,10.0481429644785,0.1,14,13.9984807878078,29,25,20574.3435063362
0.640029808962604,0.145257807989074,1.47254997611913,11.0430953761495,10.0482811633726,0.1,14.5,14.4985335446856,19,25,18706.9197843075
0.640026191420841,0.145257716353992,1.4725500059657,11.0431321426126,10.0483051136698,0.1,15,14.9985841408007,13,25,16399.3895690441
0.640022917475056,0.145256422081743,1.47255045759952,11.04321947834,10.0483717222121,0.1,15.5,15.4986291118469,24,25,24794.7651658058
0.640019944974265,0.145255279629791,1.47254802426723,11.0433474506142,10.0484949651498,0.1,16,15.998671676263,21,25,20952.1859688759
0.640017238027565,0.145255032978703,1.47255337023211,11.0433815024467,10.048518366403,0.1,16.5,16.4987129073001,13,25,14456.0036103725
0.640014765954399,0.145254646101858,1.47254832618531,11.0434261480892,10.0485486028544,0.1,17,16.9987498043348,15,25,16896.7320652008
0.64001250235176,0.145253758868396,1.47255141522949,11.0435185855072,10.0486341023703,0.1,17.5,17.4987868770151,13,25,15206.9893159866
0.640010424445493,0.145252742215572,1.47254968104697,11.0435968924847,10.0487028241507,0.1,18,17.9988203656263,9,25,11831.8844377995
0.640008512464495,0.145252860603791,1.472531252225,11.0436174170883,10.0487092885295,0.1,18.5,18.4988512118494,22,25,22199.0938601494
