Gamma_e,delta_a,delta_f,OmegaP,OmegaM,Mu,peak_index,peak_position
1.7783,7.5,5.7992949637745,0.984494347280481,2.6805399825984,0.0,1,2.8987759379274034
1.7783,8.0,6.29996812644942,0.985711605543578,2.73838935631443,0.0,0,-3.149691553151779
1.7783,8.0,6.29996812644942,0.985711605543578,2.73838935631443,0.0,1,3.1496915531517793
1.7783,8.5,6.86384406388364,0.985583905951372,2.74548917130633,0.0,0,-3.4318698346236336
1.7783,8.5,6.86384406388364,0.985583905951372,2.74548917130633,0.0,1,3.431869834623633
1.7783,9.0,7.54263645759397,0.982686678399441,2.65112633335076,0.0,0,-3.7713163604678197
1.7783,9.0,7.54263645759397,0.982686678399441,2.65112633335076,0.0,1,3.771316360467819
1.7783,9.5,8.26083558099659,0.978174940834482,2.50637441671035,0.0,0,-4.130417777765508
1.7783,9.5,8.26083558099659,0.978174940834482,2.50637441671035,0.0,1,4.130417777765507
1.7783,10.0,8.90976877610333,0.975031901830183,2.41005796934663,0.0,0,-4.454884387970425
1.7783,10.0,8.90976877610333,0.975031901830183,2.41005796934663,0.0,1,4.454884387970426
1.7783,10.5,9.51445653852526,0.972918924500991,2.34689609987433,0.0,0,-4.757228269262041
1.7783,10.5,9.51445653852526,0.972918924500991,2.34689609987433,0.0,1,4.75722826926204
1.7783,11.0,10.0944797770198,0.971400982284849,2.30171479466401,0.0,0,-5.047239888510008
1.7783,11.0,10.0944797770198,0.971400982284849,2.30171479466401,0.0,1,5.047239888510009
1.7783,11.5,10.6590512376644,0.970250999038703,2.26735584417634,0.0,0,-5.329525618833658
1.7783,11.5,10.6590512376644,0.970250999038703,2.26735584417634,0.0,1,5.329525618833659
1.7783,12.0,11.2129041309527,0.969350268749063,2.2402265272363,0.0,0,-5.6064520654762084
1.7783,12.0,11.2129041309527,0.969350268749063,2.2402265272363,0.0,1,5.606452065476208
1.7783,12.5,11.7589253608487,0.968621510707843,2.21821440051864,0.0,0,-5.879462680425376
1.7783,12.5,11.7589253608487,0.968621510707843,2.21821440051864,0.0,1,5.879462680425375
1.7783,13.0,12.298907223047,0.968019305081232,2.19996635024968,0.0,0,-6.149453611523352
1.7783,13.0,12.298907223047,0.968019305081232,2.19996635024968,0.0,1,6.149453611523352
1.7783,13.5,12.834108234053,0.967524204682281,2.18461220959681,0.0,0,-6.417054117026716
1.7783,13.5,12.834108234053,0.967524204682281,2.18461220959681,0.0,1,6.417054117026717
1.7783,14.0,13.365443408619,0.967094392894404,2.17145844876195,0.0,0,-6.682721704309351
1.7783,14.0,13.365443408619,0.967094392894404,2.17145844876195,0.0,1,6.682721704309352
1.7783,14.5,13.8936162066692,0.966735042595873,2.16015860354397,0.0,0,-6.9468081033349
1.7783,14.5,13.8936162066692,0.966735042595873,2.16015860354397,0.0,1,6.9468081033349005
1.7783,15.0,14.4190673039592,0.966432517398354,2.15030450002417,0.0,0,-7.209533651979014
1.7783,15.0,14.4190673039592,0.966432517398354,2.15030450002417,0.0,1,7.209533651979014
1.7783,15.5,14.9421843721205,0.966156006910575,2.14168498229377,0.0,0,-7.471092186059551
1.7783,15.5,14.9421843721205,0.966156006910575,2.14168498229377,0.0,1,7.4710921860595505
1.7783,16.0,15.4634107275681,0.965910538025284,2.13402824319288,0.0,0,-7.731705363783319
1.7783,16.0,15.4634107275681,0.965910538025284,2.13402824319288,0.0,1,7.73170536378332
1.7783,16.5,15.9829470595568,0.965692833148477,2.12723474470058,0.0,0,-7.991473529778848
1.7783,16.5,15.9829470595568,0.965692833148477,2.12723474470058,0.0,1,7.9914735297788475
1.7783,17.0,16.500975566807,0.965524113590283,2.12119351341359,0.0,0,-8.250487783403827
1.7783,17.0,16.500975566807,0.965524113590283,2.12119351341359,0.0,1,8.250487783403825
1.7783,17.5,17.0176357893329,0.965350498033947,2.11572513650524,0.0,0,-8.50881789466635
1.7783,17.5,17.0176357893329,0.965350498033947,2.11572513650524,0.0,1,8.508817894666352
1.7783,18.0,17.5331800303741,0.96519871660902,2.11081348904123,0.0,0,-8.766590015186665
1.7783,18.0,17.5331800303741,0.96519871660902,2.11081348904123,0.0,1,8.766590015186667
1.7783,18.5,18.0476935246977,0.965060358961471,2.10636834169218,0.0,0,-9.023846762348951
1.7783,18.5,18.0476935246977,0.965060358961471,2.10636834169218,0.0,1,9.023846762348947
1.7783,19.0,18.5612451650683,0.96494470002825,2.10232570414562,0.0,0,-9.280622582534678
1.7783,19.0,18.5612451650683,0.96494470002825,2.10232570414562,0.0,1,9.280622582534676
1.7783,19.5,19.0739966491496,0.964839008032319,2.09859420021722,0.0,0,-9.53699832457431
1.7783,19.5,19.0739966491496,0.964839008032319,2.09859420021722,0.0,1,9.536998324574308
1.7783,20.0,19.5859194109702,0.964739374739051,2.095238063675,0.0,0,-9.792959705485142
1.7783,20.0,19.5859194109702,0.964739374739051,2.095238063675,0.0,1,9.792959705485146
1.7783,20.5,20.0972226401752,0.964656508598138,2.09213983005013,0.0,0,-10.048611320087202
1.7783,20.5,20.0972226401752,0.964656508598138,2.09213983005013,0.0,1,10.048611320087204
1.7783,21.0,20.6079106254688,0.964559482115166,2.08924805311761,0.0,0,-10.30395531273404
1.7783,21.0,20.6079106254688,0.964559482115166,2.08924805311761,0.0,1,10.30395531273404
1.7783,21.5,21.1179632779959,0.964467357606529,2.0866196092351,0.0,0,-10.558981638997842
1.7783,21.5,21.1179632779959,0.964467357606529,2.0866196092351,0.0,1,10.558981638997842
1.7783,22.0,21.6274675394117,0.964415778736508,2.08419333599388,0.0,0,-10.813733769706095
1.7783,22.0,21.6274675394117,0.964415778736508,2.08419333599388,0.0,1,10.813733769706095
1.7783,22.5,22.1365088363966,0.964352327324701,2.08194177288621,0.0,0,-11.068254418198347
1.7783,22.5,22.1365088363966,0.964352327324701,2.08194177288621,0.0,1,11.068254418198347
1.7783,23.0,22.6451690652453,0.964283976336212,2.07981475960008,0.0,0,-11.322584532622555
1.7783,23.0,22.6451690652453,0.964283976336212,2.07981475960008,0.0,1,11.322584532622555
1.7783,23.5,23.153317318531,0.964222660069832,2.07787967390888,0.0,0,-11.57665865926534
1.7783,23.5,23.153317318531,0.964222660069832,2.07787967390888,0.0,1,11.576658659265343
1.7783,24.0,23.661117579295,0.964177103512682,2.07607057699735,0.0,0,-11.830558789647004
1.7783,24.0,23.661117579295,0.964177103512682,2.07607057699735,0.0,1,11.830558789647002
1.7783,24.5,24.1686277719019,0.964125732822007,2.07434277190152,0.0,0,-12.084313885950834
1.7783,24.5,24.1686277719019,0.964125732822007,2.07434277190152,0.0,1,12.084313885950833
3.1623,3.5,2.95077502174128,1.01879436956074,3.11592530972502,0.0,0,9.135705579476213e-07
3.1623,4.0,3.2694189568269,1.0166271754961,2.95759136782091,0.0,0,-0.9796171939707222
3.1623,4.0,3.2694189568269,1.0166271754961,2.95759136782091,0.0,1,0.9796171939770627
3.1623,4.5,3.56013711239777,1.01443315199882,2.93474925481762,0.0,0,-1.4413324076861203
3.1623,4.5,3.56013711239777,1.01443315199882,2.93474925481762,0.0,1,1.4413324076711116
3.1623,5.0,3.85788254287837,1.01262704454894,2.96929854111191,0.0,0,-1.717144995968034
3.1623,5.0,3.85788254287837,1.01262704454894,2.96929854111191,0.0,1,1.7171449959680338
3.1623,5.5,4.1681970016817,1.01138424251431,3.03591639140793,0.0,0,-1.940384037669274
3.1623,5.5,4.1681970016817,1.01138424251431,3.03591639140793,0.0,1,1.9403840376567212
3.1623,6.0,4.49149328980571,1.01065811854242,3.12240494863159,0.0,0,-2.1436634419424223
3.1623,6.0,4.49149328980571,1.01065811854242,3.12240494863159,0.0,1,2.1436634419424223
3.1623,6.5,4.82705844620316,1.01035617119105,3.22189785779659,0.0,0,-2.338936954752027
3.1623,6.5,4.82705844620316,1.01035617119105,3.22189785779659,0.0,1,2.3389369547520276
3.1623,7.0,5.17385171028468,1.01039658492373,3.32996674373842,0.0,0,-2.5314381782180186
3.1623,7.0,5.17385171028468,1.01039658492373,3.32996674373842,0.0,1,2.5314381782180186
3.1623,7.5,5.53104470787185,1.0106910379662,3.44370180500256,0.0,0,-2.7237896897892933
3.1623,7.5,5.53104470787185,1.0106910379662,3.44370180500256,0.0,1,2.7237896897892933
3.1623,8.0,5.89774881466815,1.01115496345739,3.56084947023562,0.0,0,-2.917304336154381
3.1623,8.0,5.89774881466815,1.01115496345739,3.56084947023562,0.0,1,2.9173043361543805
3.1623,8.5,6.27348126670238,1.01170430894314,3.67977099147263,0.0,0,-3.112823670119938
3.1623,8.5,6.27348126670238,1.01170430894314,3.67977099147263,0.0,1,3.1128236701140053
3.1623,9.0,6.65790612522877,1.01232559389607,3.79921449206412,0.0,0,-3.3108726912025332
3.1623,9.0,6.65790612522877,1.01232559389607,3.79921449206412,0.0,1,3.3108726912025332
3.1623,9.5,7.05086244719884,1.01298071811419,3.9180074468347,0.0,0,-3.511844300207505
3.1623,9.5,7.05086244719884,1.01298071811419,3.9180074468347,0.0,1,3.511844300207505
3.1623,10.0,7.45238096771338,1.01362893046904,4.03513001728673,0.0,0,-3.7160798633489005
3.1623,10.0,7.45238096771338,1.01362893046904,4.03513001728673,0.0,1,3.7160798633489005
3.1623,10.5,7.86263977746854,1.01427296058901,4.14956915487948,0.0,0,-3.9239012101525867
3.1623,10.5,7.86263977746854,1.01427296058901,4.14956915487948,0.0,1,3.923901210152587
3.1623,11.0,8.28215955448271,1.01489061095767,4.26028058420593,0.0,0,-4.1357403144560925
3.1623,11.0,8.28215955448271,1.01489061095767,4.26028058420593,0.0,1,4.135740314456093
3.1623,11.5,8.71187507140819,1.01544975040009,4.36607031296616,0.0,0,-4.3521936421709535
3.1623,11.5,8.71187507140819,1.01544975040009,4.36607031296616,0.0,1,4.3521936421709535
3.1623,12.0,9.15290619397236,1.01597120569621,4.4654807985572,0.0,0,-4.57391775244854
3.1623,12.0,9.15290619397236,1.01597120569621,4.4654807985572,0.0,1,4.573917752448539
3.1623,12.5,9.60714721838838,1.01643862527285,4.55654122795473,0.0,0,-4.801936647175171
3.1623,12.5,9.60714721838838,1.01643862527285,4.55654122795473,0.0,1,4.80193664717517
3.1623,13.0,10.0774629613839,1.01682387235706,4.63657084459184,0.0,0,-5.037741150839782
3.1623,13.0,10.0774629613839,1.01682387235706,4.63657084459184,0.0,1,5.037741150839784
3.1623,13.5,10.5682586505948,1.01710599468636,4.70149294512515,0.0,0,-5.283587703922685
3.1623,13.5,10.5682586505948,1.01710599468636,4.70149294512515,0.0,1,5.283587703922686
3.1623,14.0,11.0870264364784,1.01726534971624,4.74467269569697,0.0,0,-5.543258260496199
3.1623,14.0,11.0870264364784,1.01726534971624,4.74467269569697,0.0,1,5.543258260496198
3.1623,14.5,11.6462711227408,1.017236592624,4.75466601891767,0.0,0,-5.823042452970496
3.1623,14.5,11.6462711227408,1.017236592624,4.75466601891767,0.0,1,5.823042452970494
3.1623,15.0,12.2673749100309,1.01689484008625,4.71138852798297,0.0,0,-6.133666019860723
3.1623,15.0,12.2673749100309,1.01689484008625,4.71138852798297,0.0,1,6.133666019860722
3.1623,15.5,12.9689392571046,1.01610035969491,4.59397178238312,0.0,0,-6.4844673790074125
3.1623,15.5,12.9689392571046,1.01610035969491,4.59397178238312,0.0,1,6.4844673790074125
3.1623,16.0,13.7062906294228,1.01500894195867,4.43445503121002,0.0,0,-6.853145203677679
3.1623,16.0,13.7062906294228,1.01500894195867,4.43445503121002,0.0,1,6.853145203677679
3.1623,16.5,14.4064997448371,1.01403140241204,4.29741573006816,0.0,0,-7.20324986790621
3.1623,16.5,14.4064997448371,1.01403140241204,4.29741573006816,0.0,1,7.20324986790621
3.1623,17.0,15.0617015343353,1.01326432615218,4.19402922669789,0.0,0,-7.530850766974868
3.1623,17.0,15.0617015343353,1.01326432615218,4.19402922669789,0.0,1,7.530850766974869
3.1623,17.5,15.6855366301184,1.01266215648768,4.11473337265724,0.0,0,-7.842768315054272
3.1623,17.5,15.6855366301184,1.01266215648768,4.11473337265724,0.0,1,7.842768315054272
3.1623,18.0,16.2878887627641,1.01217272779458,4.05170350765795,0.0,0,-8.14394438138158
3.1623,18.0,16.2878887627641,1.01217272779458,4.05170350765795,0.0,1,8.14394438138158
3.1623,18.5,16.874990985978,1.01177390595569,4.00007497733932,0.0,0,-8.437495492990974
3.1623,18.5,16.874990985978,1.01177390595569,4.00007497733932,0.0,1,8.437495492990976
3.1623,19.0,17.4507031849197,1.01143250381233,3.95681053166794,0.0,0,-8.725351592457509
3.1623,19.0,17.4507031849197,1.01143250381233,3.95681053166794,0.0,1,8.725351592457507
3.1623,19.5,18.0175976409518,1.01114019132764,3.91986905616092,0.0,0,-9.008798820474217
3.1623,19.5,18.0175976409518,1.01114019132764,3.91986905616092,0.0,1,9.008798820474215
3.1623,20.0,18.5773160877355,1.01090029968454,3.88791824355785,0.0,0,-9.288658043865427
3.1623,20.0,18.5773160877355,1.01090029968454,3.88791824355785,0.0,1,9.288658043865427
3.1623,20.5,19.1312594096985,1.01067516000842,3.85990769034623,0.0,0,-9.56562970484959
3.1623,20.5,19.1312594096985,1.01067516000842,3.85990769034623,0.0,1,9.56562970484959
3.1623,21.0,19.6803195073495,1.01048667775836,3.83519362509514,0.0,0,-9.840159753673657
3.1623,21.0,19.6803195073495,1.01048667775836,3.83519362509514,0.0,1,9.840159753673653
3.1623,21.5,20.2252175056248,1.01031695726944,3.81324588363488,0.0,0,-10.112608752812767
3.1623,21.5,20.2252175056248,1.01031695726944,3.81324588363488,0.0,1,10.112608752812765
3.1623,22.0,20.766640261879,1.01016259764709,3.79351561796904,0.0,0,-10.383320130937465
3.1623,22.0,20.766640261879,1.01016259764709,3.79351561796904,0.0,1,10.383320130937467
3.1623,22.5,21.3048757200248,1.01002871109566,3.77576830243623,0.0,0,-10.652437860013682
3.1623,22.5,21.3048757200248,1.01002871109566,3.77576830243623,0.0,1,10.652437860013684
3.1623,23.0,21.8404583911732,1.00990669963263,3.75968300907007,0.0,0,-10.920229195586657
3.1623,23.0,21.8404583911732,1.00990669963263,3.75968300907007,0.0,1,10.920229195586655
3.1623,23.5,22.3736522680175,1.0097902397119,3.74502850308429,0.0,0,-11.186826134008617
3.1623,23.5,22.3736522680175,1.0097902397119,3.74502850308429,0.0,1,11.18682613400862
3.1623,24.0,22.90467872901,1.00969208785581,3.73164298063752,0.0,0,-11.452339364503212
3.1623,24.0,22.90467872901,1.00969208785581,3.73164298063752,0.0,1,11.452339364503212
3.1623,24.5,23.4338025810762,1.0096014171642,3.71937191291646,0.0,0,-11.716901290538262
3.1623,24.5,23.4338025810762,1.0096014171642,3.71937191291646,0.0,1,11.716901290538264
5.6234,6.5,5.45063717472474,1.02871493389087,5.23771270746483,0.0,0,-1.1177391896033
5.6234,6.5,5.45063717472474,1.02871493389087,5.23771270746483,0.0,1,1.1177391896033
5.6234,7.0,5.74770997781716,1.02826807667951,5.13083366114707,0.0,0,-1.9871919530094075
5.6234,7.0,5.74770997781716,1.02826807667951,5.13083366114707,0.0,1,1.9871919529289899
5.6234,7.5,6.03584162881571,1.02783258597349,5.09590972480098,0.0,0,-2.417689649450254
5.6234,7.5,6.03584162881571,1.02783258597349,5.09590972480098,0.0,1,2.417689649450254
5.6234,8.0,6.32612073337815,1.02744990815348,5.10411672062495,0.0,0,-2.7226836259126204
5.6234,8.0,6.32612073337815,1.02744990815348,5.10411672062495,0.0,1,2.7226836259126204
5.6234,8.5,6.62238585481881,1.0271168296023,5.14116979815043,0.0,0,-2.97290423335867
5.6234,8.5,6.62238585481881,1.0271168296023,5.14116979815043,0.0,1,2.9729042333586695
5.6234,9.0,6.92587455162475,1.02685107315914,5.1987548328163,0.0,0,-3.1951227553483705
5.6234,9.0,6.92587455162475,1.02685107315914,5.1987548328163,0.0,1,3.1951227553483705
5.6234,9.5,7.23704031130884,1.0266366977194,5.27153543462097,0.0,0,-3.4019914848192343
5.6234,9.5,7.23704031130884,1.0266366977194,5.27153543462097,0.0,1,3.4019914848192347
5.6234,10.0,7.55575006012356,1.0264853765128,5.35593216583194,0.0,0,-3.6000656507072115
5.6234,10.0,7.55575006012356,1.0264853765128,5.35593216583194,0.0,1,3.600065650717176
5.6234,10.5,7.88169375932845,1.02638993413865,5.44932573890308,0.0,0,-3.7931021417066697
5.6234,10.5,7.88169375932845,1.02638993413865,5.44932573890308,0.0,1,3.7931021417223945
5.6234,11.0,8.21454880114345,1.0263404791933,5.54962642825519,0.0,0,-3.9834259422698564
5.6234,11.0,8.21454880114345,1.0263404791933,5.54962642825519,0.0,1,3.983425942269857
5.6234,11.5,8.55398585644446,1.02631963323247,5.65547429290672,0.0,0,-4.172452070575874
5.6234,11.5,8.55398585644446,1.02631963323247,5.65547429290672,0.0,1,4.172452070556305
5.6234,12.0,8.89968313236328,1.02633778736993,5.76561394279418,0.0,0,-4.3611378895600215
5.6234,12.0,8.89968313236328,1.02633778736993,5.76561394279418,0.0,1,4.3611378895600215
5.6234,12.5,9.25131502448281,1.02638203633334,5.87909625640733,0.0,0,-4.550095736753883
5.6234,12.5,9.25131502448281,1.02638203633334,5.87909625640733,0.0,1,4.550095736753883
5.6234,13.0,9.60865061977159,1.02644274668571,5.99521686195175,0.0,0,-4.739769275575661
5.6234,13.0,9.60865061977159,1.02644274668571,5.99521686195175,0.0,1,4.739769275549717
5.6234,13.5,9.97132144010518,1.0265232050138,6.11320054760974,0.0,0,-4.930401138600868
5.6234,13.5,9.97132144010518,1.0265232050138,6.11320054760974,0.0,1,4.930401138600869
5.6234,14.0,10.3393038011646,1.02661655106022,6.23254276561817,0.0,0,-5.122301995377278
5.6234,14.0,10.3393038011646,1.02661655106022,6.23254276561817,0.0,1,5.122301995377278
5.6234,14.5,10.7123232064546,1.02672502082417,6.35282240633375,0.0,0,-5.315569420548989
5.6234,14.5,10.7123232064546,1.02672502082417,6.35282240633375,0.0,1,5.31556942054899
5.6234,15.0,11.0903157668583,1.02683572454904,6.47351653905421,0.0,0,-5.51037604363691
5.6234,15.0,11.0903157668583,1.02683572454904,6.47351653905421,0.0,1,5.510376043636912
5.6234,15.5,11.4731181271897,1.02695712210851,6.59430314620845,0.0,0,-5.7067817811467885
5.6234,15.5,11.4731181271897,1.02695712210851,6.59430314620845,0.0,1,5.706781781146788
5.6234,16.0,11.8607249204659,1.02708576144166,6.71485621542805,0.0,0,-5.904911818036639
5.6234,16.0,11.8607249204659,1.02708576144166,6.71485621542805,0.0,1,5.90491181803664
5.6234,16.5,12.2531226511814,1.02720464697098,6.83481383805784,0.0,0,-6.104859982491546
5.6234,16.5,12.2531226511814,1.02720464697098,6.83481383805784,0.0,1,6.104859982491546
5.6234,17.0,12.6503261481918,1.02732658450235,6.9538214633727,0.0,0,-6.306716633054065
5.6234,17.0,12.6503261481918,1.02732658450235,6.9538214633727,0.0,1,6.306716633054067
5.6234,17.5,13.0523233174339,1.02745312647111,7.07162298479195,0.0,0,-6.510540130601649
5.6234,17.5,13.0523233174339,1.02745312647111,7.07162298479195,0.0,1,6.51054013060165
5.6234,18.0,13.459225929326,1.02757239074381,7.18789876690013,0.0,0,-6.71644397681162
5.6234,18.0,13.459225929326,1.02757239074381,7.18789876690013,0.0,1,6.716443976811619
5.6234,18.5,13.8711709384834,1.02768999761735,7.30233767474006,0.0,0,-6.924544211165952
5.6234,18.5,13.8711709384834,1.02768999761735,7.30233767474006,0.0,1,6.9245442111659505
5.6234,19.0,14.2884468523346,1.02780170875712,7.41459723601978,0.0,0,-7.135026624314434
5.6234,19.0,14.2884468523346,1.02780170875712,7.41459723601978,0.0,1,7.135026624314434
5.6234,19.5,14.7111687503834,1.02791617244543,7.5243295429032,0.0,0,-7.347981577448496
5.6234,19.5,14.7111687503834,1.02791617244543,7.5243295429032,0.0,1,7.347981577448497
5.6234,20.0,15.1396174548059,1.02802333235584,7.63108939244328,0.0,0,-7.563579753818332
5.6234,20.0,15.1396174548059,1.02802333235584,7.63108939244328,0.0,1,7.563579753818334
5.6234,20.5,15.5743328014435,1.0281244169201,7.73440942161938,0.0,0,-7.782117527853504
5.6234,20.5,15.5743328014435,1.0281244169201,7.73440942161938,0.0,1,7.7821175278535035
5.6234,21.0,16.0156602658225,1.02821854990021,7.83384920744337,0.0,0,-8.00378807652095
5.6234,21.0,16.0156602658225,1.02821854990021,7.83384920744337,0.0,1,8.00378807652095
5.6234,21.5,16.4642413412259,1.02830301092717,7.92867941946147,0.0,0,-8.228932847383842
5.6234,21.5,16.4642413412259,1.02830301092717,7.92867941946147,0.0,1,8.22893284738384
5.6234,22.0,16.920925562249,1.02838293693609,8.01822077323818,0.0,0,-8.457993316830382
5.6234,22.0,16.920925562249,1.02838293693609,8.01822077323818,0.0,1,8.457993316830382
5.6234,22.5,17.3866321422683,1.02846041724486,8.10153044384746,0.0,0,-8.691444198160914
5.6234,22.5,17.3866321422683,1.02846041724486,8.10153044384746,0.0,1,8.691444198160914
5.6234,23.0,17.8626693075434,1.02852728139098,8.17740495443544,0.0,0,-8.929953364850624
5.6234,23.0,17.8626693075434,1.02852728139098,8.17740495443544,0.0,1,8.929953364850622
5.6234,23.5,18.3506652926164,1.02857783006713,8.24437104929104,0.0,0,-9.174346927310436
5.6234,23.5,18.3506652926164,1.02857783006713,8.24437104929104,0.0,1,9.174346927310435
5.6234,24.0,18.8527970156521,1.02862204205652,8.3004279187152,0.0,0,-9.425724494764882
5.6234,24.0,18.8527970156521,1.02862204205652,8.3004279187152,0.0,1,9.425724494764882
5.6234,24.5,19.372160573198,1.02864871123541,8.34290113887149,0.0,0,-9.685644463026298
5.6234,24.5,19.372160573198,1.02864871123541,8.34290113887149,0.0,1,9.685644463026296
10.0,11.5,9.66030707345087,1.03239380146327,9.23653672260867,0.0,0,-2.2909045351282216
10.0,11.5,9.66030707345087,1.03239380146327,9.23653672260867,0.0,1,2.2909045345222023
10.0,12.0,9.95970280039945,1.03231581383206,9.1102115142904,0.0,0,-3.2053149486525228
10.0,12.0,9.95970280039945,1.03231581383206,9.1102115142904,0.0,1,3.2053149486525228
10.0,12.5,10.2496982061176,1.03223471180835,9.03603422047899,0.0,0,-3.7671641683131263
10.0,12.5,10.2496982061176,1.03223471180835,9.03603422047899,0.0,1,3.767164168460114
10.0,13.0,10.5368843519539,1.03215845039516,8.99885017550649,0.0,0,-4.180596296937384
10.0,13.0,10.5368843519539,1.03215845039516,8.99885017550649,0.0,1,4.180596296937385
10.0,13.5,10.8245948859254,1.03208610410794,8.98913838110457,0.0,0,-4.51482322667187
10.0,13.5,10.8245948859254,1.03208610410794,8.98913838110457,0.0,1,4.5148232266718695
10.0,14.0,11.1146714924677,1.03201696200063,9.00098881885453,0.0,0,-4.801414001325789
10.0,14.0,11.1146714924677,1.03201696200063,9.00098881885453,0.0,1,4.801414001300874
10.0,14.5,11.4080694328692,1.03195425176356,9.02993334013622,0.0,0,-5.057454702084304
10.0,14.5,11.4080694328692,1.03195425176356,9.02993334013622,0.0,1,5.057454702084306
10.0,15.0,11.7054370914619,1.03189973627171,9.0729543648595,0.0,0,-5.2929664673549945
10.0,15.0,11.7054370914619,1.03189973627171,9.0729543648595,0.0,1,5.2929664673549945
10.0,15.5,12.0069758342218,1.03185001428116,9.12746926991695,0.0,0,-5.514270329777509
10.0,15.5,12.0069758342218,1.03185001428116,9.12746926991695,0.0,1,5.514270329777509
10.0,16.0,12.3128011476277,1.03180695027662,9.19179625850356,0.0,0,-5.7254293809755135
10.0,16.0,12.3128011476277,1.03180695027662,9.19179625850356,0.0,1,5.7254293809755135
10.0,16.5,12.6230064163788,1.03176946667435,9.26441393866476,0.0,0,-5.929365229226295
10.0,16.5,12.6230064163788,1.03176946667435,9.26441393866476,0.0,1,5.929365229226295
10.0,17.0,12.9375139659327,1.03173881094636,9.34404756785213,0.0,0,-6.128077713716427
10.0,17.0,12.9375139659327,1.03173881094636,9.34404756785213,0.0,1,6.128077713716426
10.0,17.5,13.2562525341945,1.03171727996294,9.42979488572866,0.0,0,-6.322988254787884
10.0,17.5,13.2562525341945,1.03171727996294,9.42979488572866,0.0,1,6.322988254787884
10.0,18.0,13.5791023559474,1.03169211755158,9.52074965379801,0.0,0,-6.515173026792383
10.0,18.0,13.5791023559474,1.03169211755158,9.52074965379801,0.0,1,6.515173026792383
10.0,18.5,13.905999747163,1.03167789742027,9.61629589041291,0.0,0,-6.705438825527157
10.0,18.5,13.905999747163,1.03167789742027,9.61629589041291,0.0,1,6.705438825527157
10.0,19.0,14.2368311940457,1.03166620598836,9.7157765252959,0.0,0,-6.894408005486202
10.0,19.0,14.2368311940457,1.03166620598836,9.7157765252959,0.0,1,6.89440800544788
10.0,19.5,14.5714868898005,1.03165836833529,9.81875495788751,0.0,0,-7.082533313227871
10.0,19.5,14.5714868898005,1.03165836833529,9.81875495788751,0.0,1,7.082533313227873
10.0,20.0,14.9097490984573,1.03165437028012,9.9246548527788,0.0,0,-7.270139240089491
10.0,20.0,14.9097490984573,1.03165437028012,9.9246548527788,0.0,1,7.27013924008949
10.0,20.5,15.2516393880058,1.03165465640377,10.033207013847,0.0,0,-7.457567375162866
10.0,20.5,15.2516393880058,1.03165465640377,10.033207013847,0.0,1,7.457567375162867
10.0,21.0,15.5970483477159,1.03165749994856,10.144061943665,0.0,0,-7.64504095813582
10.0,21.0,15.5970483477159,1.03165749994856,10.144061943665,0.0,1,7.64504095813582
10.0,21.5,15.9457388380958,1.03166158515568,10.2568227283336,0.0,0,-7.832672006116072
10.0,21.5,15.9457388380958,1.03166158515568,10.2568227283336,0.0,1,7.832672006116072
10.0,22.0,16.2977900587856,1.03167132247101,10.3713357443699,0.0,0,-8.020687361153694
10.0,22.0,16.2977900587856,1.03167132247101,10.3713357443699,0.0,1,8.020687361153694
10.0,22.5,16.6530295693024,1.0316790861132,10.4873252528999,0.0,0,-8.209159030273362
10.0,22.5,16.6530295693024,1.0316790861132,10.4873252528999,0.0,1,8.209159030273362
10.0,23.0,17.0113751529334,1.03169388723679,10.6045482435634,0.0,0,-8.398183493139088
10.0,23.0,17.0113751529334,1.03169388723679,10.6045482435634,0.0,1,8.398183493139086
10.0,23.5,17.372727227865,1.03170430211182,10.722775899056,0.0,0,-8.587827034813131
10.0,23.5,17.372727227865,1.03170430211182,10.722775899056,0.0,1,8.587827034813131
10.0,24.0,17.7371031958126,1.03172196223755,10.8418971003789,0.0,0,-8.77819375989978
10.0,24.0,17.7371031958126,1.03172196223755,10.8418971003789,0.0,1,8.778193759899782
10.0,24.5,18.1044007895186,1.03174082346283,10.9617188259075,0.0,0,-8.9693172097205
10.0,24.5,18.1044007895186,1.03174082346283,10.9617188259075,0.0,1,8.969317209720499
17.7828,18.5,15.7681748854237,1.03362227937711,17.5278421152598,0.0,0,1.1092680109521687e-10
17.7828,20.0,16.8989092142471,1.03358219546103,16.5318002872002,0.0,0,-2.918017949042713
17.7828,20.0,16.8989092142471,1.03358219546103,16.5318002872002,0.0,1,2.9180179493875786
17.7828,20.5,17.2109365771331,1.03356915092575,16.3558131855133,0.0,0,-4.418689214035261
17.7828,20.5,17.2109365771331,1.03356915092575,16.3558131855133,0.0,1,4.418689214027979
17.7828,21.0,17.5113285195778,1.03355588815119,16.2224694961452,0.0,0,-5.349440989514191
17.7828,21.0,17.5113285195778,1.03355588815119,16.2224694961452,0.0,1,5.349440989543756
17.7828,21.5,17.8047252223619,1.03354197985701,16.1224688853456,0.0,0,-6.032598947180898
17.7828,21.5,17.8047252223619,1.03354197985701,16.1224688853456,0.0,1,6.032598947180898
17.7828,22.0,18.0941720710624,1.03352722395908,16.0493239371188,0.0,0,-6.575224659306817
17.7828,22.0,18.0941720710624,1.03352722395908,16.0493239371188,0.0,1,6.575224659252784
17.7828,22.5,18.381635204117,1.03351383798873,15.998197989355,0.0,0,-7.028115590829988
