P_max,OmegaP,OmegaM,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.0648320025419425,1.03332609874191,14.0430883965197,1.04531154039259,0,0.5623,17,0,6,30,1140.39157867432
0.0630713127413197,1.03337040475616,14.4503674875512,1.04403511736545,0,0.5623,17.5,0,4,30,965.908090591431
0.061403635687587,1.03341703621451,14.8576640361728,1.04281980208817,0,0.5623,18,0,5,30,1183.93241071701
0.0598217977764791,1.03345354563137,15.2649630553839,1.04167570343091,0,0.5623,18.5,0,5,30,1067.23632311821
0.0583193438705659,1.03348673561311,15.6722804169427,1.04058881842256,0,0.5623,19,0,3,30,956.567794561386
0.0568904496388544,1.03351944676083,16.0794925705609,1.03955712551563,0,0.5623,19.5,0,6,30,1169.17935085297
0.0555298464145522,1.0335501072757,16.4868116124712,1.03857496437587,0,0.5623,20,0,7,30,1312.6304872036
0.054232756530405,1.0335769594195,16.8941192342147,1.03764057539201,0,0.5623,20.5,0,6,30,1191.46228599548
0.0529948374756737,1.03359936944551,17.3014250553267,1.03675749674622,0,0.5623,21,0,7,30,1331.90183520317
0.0518121334930619,1.03362420067562,17.7087048371741,1.03590959430117,0,0.5623,21.5,0,7,30,1287.82406425476
0.0506810334942342,1.0336473566239,18.1159560951722,1.0350966655719,0,0.5623,22,0,8,30,1300.77949881554
0.0495982343479721,1.03366801139384,18.5232139201398,1.03432427908831,0,0.5623,22.5,0,6,30,1287.91381406784
0.0485607087595816,1.03368469345352,18.9305335975441,1.03358810413438,0,0.5623,23,0,6,30,1246.60397362709
0.0475656770848181,1.03370635929199,19.3377974563878,1.03287745878191,0,0.5623,23.5,0,8,30,1304.7108528614
0.0466105825304642,1.03372098701945,19.7451379251506,1.03219672353912,0,0.5623,24,0,3,30,896.050428628922
0.0456930692716542,1.0337340471586,20.1524201956623,1.03154520233525,0,0.5623,24.5,0,8,30,1391.96557092667
0.723461865507126,0.876454017665303,1.2401506858712,1.55758717299224,0,1,0,0,0,30,168.786267757416
0.701464922181596,0.892513341678937,1.31659861790937,1.52196073067937,0,1,0.5,0,0,30,370.621294975281
0.648349592527248,0.926695599451298,1.52205619005146,1.44461526697052,0,1,1,0,2,30,516.159077167511
0.58570171663475,0.958883610695059,1.81129853518177,1.36719301538748,0,1,1.5,0,2,30,543.914916992188
0.526157935292009,0.982103203009447,2.14875673645996,1.30505032896909,0,1,2,0,2,30,535.243276357651
0.473903434206681,0.997483473937926,2.51311884081337,1.25798095772943,0,1,2.5,0,2,30,580.346309185028
0.42927960828788,1.0074784112447,2.89260343153522,1.2224265508653,0,1,3,0,0,30,478.041179418564
0.391393268167937,1.01410458064092,3.28104131060895,1.19509116455967,0,1,3.5,0,0,30,570.045330762863
0.359129870140154,1.01864931881998,3.67485937061215,1.17353526282319,0,1,4,0,0,30,522.961705446243
